Date,Time,CDD 15.5,Chiller 03 2Q3,Chiller 02 2Q9,Chiller 01 2Q10,Chiller CH-WC07301
2024-12-04,02:30:00,0.0,0.125,12.28125,0.21875,7.7239376503
2024-12-04,02:45:00,0.0,0.25,13.09375,0.09375,6.9595464277
2024-12-04,03:00:00,0.0,0.125,12.3125,0.1875,4.8589767112
2024-12-04,03:15:00,0.0,0.125,12.0,0.09375,5.4060132032
2024-12-04,03:30:00,0.0,0.25,11.90625,0.21875,6.6220509967
2024-12-04,03:45:00,0.0,0.25,11.6875,0.09375,7.0146282454
2024-12-04,04:00:00,0.0,0.0,11.40625,0.1875,6.6029243185
2024-12-04,04:15:00,0.0,0.25,11.5,0.125,4.6451883204
2024-12-04,04:30:00,0.0,0.25,12.59375,0.1875,5.145571029
2024-12-04,04:45:00,0.0,0.0,11.8125,0.1875,5.2509747341
2024-12-04,05:00:00,0.0,0.25,11.6875,0.125,6.3058806185
2024-12-04,05:15:00,0.0,0.25,11.09375,0.1875,7.1013290434
2024-12-04,05:30:00,0.0,0.125,11.21875,0.09375,5.4855271588
2024-12-04,05:45:00,0.0,0.125,11.59375,0.21875,4.9880338616
2024-12-04,06:00:00,0.0,0.25,11.40625,0.09375,5.0112987781
2024-12-04,06:15:00,0.0,0.125,11.6875,0.1875,6.7675892698
2024-12-04,06:30:00,0.0,0.125,11.90625,0.09375,8.1917274965
2024-12-04,06:45:00,0.0,0.25,11.59375,0.21875,4.7679228182
2024-12-04,07:00:00,0.0,0.125,12.3125,0.1875,5.547402748
2024-12-04,07:15:00,0.0,0.25,11.59375,0.09375,7.6534326417
2024-12-04,07:30:00,0.0,0.125,13.5,0.21875,7.6351843321
2024-12-04,07:45:00,0.0,0.125,11.8125,0.09375,5.8449662212
2024-12-04,08:00:00,0.0,0.25,13.6875,0.1875,6.3459126699
2024-12-04,08:15:00,0.0,0.125,12.1875,0.125,9.776285107
2024-12-04,08:30:00,0.0,0.125,15.625,0.1875,10.3344029639
2024-12-04,08:45:00,0.0,0.25,15.6875,0.09375,10.5222802624
2024-12-04,09:00:00,0.0,0.125,14.1875,0.21875,10.6491484021
2024-12-04,09:15:00,0.0,0.125,16.21875,0.1875,10.7352752
2024-12-04,09:30:00,0.0,0.25,17.6875,0.09375,11.2463022791
2024-12-04,09:45:00,0.0,0.125,16.5,0.21875,12.4548089793
2024-12-04,10:00:00,0.0,0.125,16.90625,0.09375,12.3658569658
2024-12-04,10:15:00,0.0,0.25,16.5,0.1875,11.2844136191
2024-12-04,10:30:00,0.0,0.125,17.6875,0.09375,12.7801714869
2024-12-04,10:45:00,0.0,0.25,19.40625,0.21875,13.2361957048
2024-12-04,11:00:00,0.0,0.25,18.09375,0.1875,12.8738483765
2024-12-04,11:15:00,0.0,0.0,17.625,0.09375,12.9097600941
2024-12-04,11:30:00,0.0,0.25,16.28125,0.21875,12.6746730988
2024-12-04,11:45:00,0.0,0.25,18.21875,0.09375,12.2829544026
2024-12-04,12:00:00,0.0,0.125,18.875,0.1875,12.5550516666
2024-12-04,12:15:00,0.0,0.125,19.3125,0.125,12.8829516452
2024-12-04,12:30:00,0.0,0.25,20.3125,0.1875,13.1368811969
2024-12-04,12:45:00,0.0,0.125,20.375,0.1875,13.4707339164
2024-12-04,13:00:00,0.0,0.25,19.90625,0.125,13.6654953599
2024-12-04,13:15:00,0.0,0.125,20.3125,0.1875,13.8222843342
2024-12-04,13:30:00,0.0,0.125,20.28125,0.09375,13.6509419095
2024-12-04,13:45:00,0.0,0.25,19.625,0.21875,13.5269635635
2024-12-04,14:00:00,0.0,0.125,19.6875,0.09375,13.618220095
2024-12-04,14:15:00,0.0,0.125,19.40625,0.1875,13.2583970103
2024-12-04,14:30:00,0.0,0.25,19.28125,0.21875,13.1876469526
2024-12-04,14:45:00,0.0,0.125,19.625,0.09375,13.2552646011
2024-12-04,15:00:00,0.0,0.25,20.0,0.1875,13.3357883517
2024-12-04,15:15:00,0.0,0.125,18.59375,0.09375,13.1140267084
2024-12-04,15:30:00,0.0,0.125,18.90625,0.21875,12.9908696494
2024-12-04,15:45:00,0.0,0.25,17.1875,0.1875,12.4762725887
2024-12-04,16:00:00,0.0,0.25,17.3125,0.09375,12.0246986908
2024-12-04,16:15:00,0.0,0.125,18.375,0.21875,12.9366985349
2024-12-04,16:30:00,0.0,0.125,17.125,0.09375,12.5260975691
2024-12-04,16:45:00,0.0,0.25,18.09375,0.1875,11.8006388847
2024-12-04,17:00:00,0.0,0.125,18.5,0.125,11.8935839916
2024-12-04,17:15:00,0.0,0.25,17.78125,0.1875,12.6986233087
2024-12-04,17:30:00,0.0,0.125,18.3125,0.1875,12.7125752402
2024-12-04,17:45:00,0.0,0.125,18.6875,0.125,12.6786179235
2024-12-04,18:00:00,0.0,0.25,19.0,0.1875,12.4613377136
2024-12-04,18:15:00,0.0,0.125,19.90625,0.09375,12.7017086855
2024-12-04,18:30:00,0.0,0.25,20.09375,0.21875,13.0162962302
2024-12-04,18:45:00,0.0,0.125,20.5,0.09375,13.5887925755
2024-12-04,19:00:00,0.0,0.125,20.5,0.1875,13.9417882829
2024-12-04,19:15:00,0.0,0.25,20.625,0.21875,14.4237376766
2024-12-04,19:30:00,0.0,0.25,20.6875,0.09375,14.7182727055
2024-12-04,19:45:00,0.0,0.0,24.8125,0.1875,14.9039287088
2024-12-04,20:00:00,0.0,0.25,24.875,0.09375,15.4070497692
2024-12-04,20:15:00,0.0,0.25,25.125,0.21875,16.4415279028
2024-12-04,20:30:00,0.0,0.125,25.375,0.1875,16.950563956
2024-12-04,20:45:00,0.0,0.25,26.71875,0.09375,17.4634885858
2024-12-04,21:00:00,0.0,0.125,26.90625,0.21875,18.2914139899
2024-12-04,21:15:00,0.0,0.125,27.28125,0.09375,18.970447794
2024-12-04,21:30:00,0.0,0.25,27.09375,0.1875,19.4282749964
2024-12-04,21:45:00,0.0,0.125,27.625,0.125,20.6081615089
2024-12-04,22:00:00,0.0,0.125,27.875,0.1875,20.8972133951
2024-12-04,22:15:00,0.0,0.25,28.3125,0.09375,21.2607929729
2024-12-04,22:30:00,0.0,0.125,28.09375,0.21875,21.5531286609
2024-12-04,22:45:00,0.0,0.25,28.5,0.1875,20.6998019622
2024-12-04,23:00:00,0.0,0.125,28.8125,0.09375,21.1874981532
2024-12-04,23:15:00,0.0,0.125,28.59375,0.21875,21.5645341953
2024-12-04,23:30:00,0.0,0.25,28.59375,0.09375,21.6711665607
2024-12-04,23:45:00,0.0,0.25,28.8125,0.1875,21.7452579571
2024-12-05,00:00:00,0.0,0.125,28.90625,0.21875,21.6811834709
2024-12-05,00:15:00,0.0,0.125,28.5,0.09375,20.3572487611
2024-12-05,00:30:00,0.0,0.25,28.09375,0.1875,19.8927235864
2024-12-05,00:45:00,0.0,0.125,27.78125,0.09375,19.3708791674
2024-12-05,01:00:00,0.0,0.25,27.40625,0.21875,18.6122219717
2024-12-05,01:15:00,0.0,0.125,26.59375,0.09375,17.835154179
2024-12-05,01:30:00,0.0,0.125,25.40625,0.1875,16.3715522435
2024-12-05,01:45:00,0.0,0.25,25.09375,0.21875,15.8841573767
2024-12-05,02:00:00,0.0,0.125,24.8125,0.09375,15.1664923769
2024-12-05,02:15:00,0.0,0.25,24.90625,0.1875,14.9639191523
2024-12-05,02:30:00,0.0,0.25,19.0,0.125,14.388160688
2024-12-05,02:45:00,0.0,0.125,20.5,0.1875,14.3348997099
2024-12-05,03:00:00,0.0,0.125,20.09375,0.09375,13.9787967373
2024-12-05,03:15:00,0.0,0.25,18.6875,0.21875,13.1146564249
2024-12-05,03:30:00,0.0,0.125,17.625,0.1875,12.6749667994
2024-12-05,03:45:00,0.0,0.25,17.375,0.09375,12.3588873082
2024-12-05,04:00:00,0.0,0.125,16.5,0.21875,12.7363612199
2024-12-05,04:15:00,0.0,0.125,16.125,0.09375,11.861817213
2024-12-05,04:30:00,0.0,0.25,15.875,0.1875,10.9533817966
2024-12-05,04:45:00,0.0,0.125,16.5,0.09375,10.8264991072
2024-12-05,05:00:00,0.0,0.25,16.625,0.21875,10.8227178591
2024-12-05,05:15:00,0.0,0.25,15.0,0.1875,10.763562094
2024-12-05,05:30:00,0.0,0.0,14.1875,0.09375,10.7143329662
2024-12-05,05:45:00,0.0,0.25,15.09375,0.21875,10.6932279447
2024-12-05,06:00:00,0.0,0.25,16.8125,0.09375,10.7341643674
2024-12-05,06:15:00,0.0,0.125,16.40625,0.1875,10.6849282494
2024-12-05,06:30:00,0.0,0.25,14.875,0.125,10.8503448315
2024-12-05,06:45:00,0.0,0.125,17.5,0.1875,10.7903299043
2024-12-05,07:00:00,0.0,0.125,19.0,0.09375,10.78368502
2024-12-05,07:15:00,0.0,0.25,16.21875,0.21875,10.9156613708
2024-12-05,07:30:00,0.0,0.125,17.59375,0.09375,12.2624815373
2024-12-05,07:45:00,0.0,0.125,18.09375,0.1875,14.3669536619
2024-12-05,08:00:00,0.0,0.25,17.09375,0.09375,14.2054962766
2024-12-05,08:15:00,0.0,0.125,18.5,0.21875,14.6804225094
2024-12-05,08:30:00,0.0,0.125,19.71875,0.1875,15.8467236885
2024-12-05,08:45:00,0.0,0.25,20.40625,0.09375,16.0634431919
2024-12-05,09:00:00,0.0,0.125,20.5,0.21875,15.0550549019
2024-12-05,09:15:00,0.0,0.25,20.375,0.09375,14.8717567753
2024-12-05,09:30:00,0.0,0.25,20.71875,0.1875,15.8017346138
2024-12-05,09:45:00,0.0,0.0,20.59375,0.125,16.8085538967
2024-12-05,10:00:00,0.0,0.25,20.8125,0.1875,17.1224333686
2024-12-05,10:15:00,0.0,0.25,23.78125,0.1875,16.5898822208
2024-12-05,10:30:00,0.0,0.125,24.59375,0.125,16.411905823
2024-12-05,10:45:00,0.0,0.125,24.5,0.1875,16.4326450854
2024-12-05,11:00:00,0.0,0.25,24.3125,0.09375,16.2902242033
2024-12-05,11:15:00,0.0,0.125,21.09375,0.21875,15.8120558309
2024-12-05,11:30:00,0.0,0.25,20.8125,0.09375,16.0040397498
2024-12-05,11:45:00,0.0,0.125,26.0,0.1875,16.1107345192
2024-12-05,12:00:00,0.0,0.125,24.78125,0.09375,16.5136690845
2024-12-05,12:15:00,0.0,0.25,24.625,0.21875,16.5977087674
2024-12-05,12:30:00,0.0,0.125,24.78125,0.1875,16.7862399765
2024-12-05,12:45:00,0.0,0.25,24.5,0.09375,17.0019900857
2024-12-05,13:00:00,0.0,0.125,24.5,0.21875,17.3316010452
2024-12-05,13:15:00,0.0,0.125,24.90625,0.09375,18.046829639
2024-12-05,13:30:00,0.0,0.25,25.6875,0.1875,18.9239579103
2024-12-05,13:45:00,0.0,0.25,25.40625,0.125,18.8029388847
2024-12-05,14:00:00,0.0,0.0,24.8125,0.1875,17.1353236438
2024-12-05,14:15:00,0.0,0.25,21.1875,0.1875,16.1999079032
2024-12-05,14:30:00,0.0,0.25,19.71875,0.125,15.0639652494
2024-12-05,14:45:00,0.0,0.125,18.59375,0.1875,12.9232113727
2024-12-05,15:00:00,0.0,0.25,18.1875,0.09375,12.2916678106
2024-12-05,15:15:00,0.0,0.125,18.90625,0.21875,11.5046968952
2024-12-05,15:30:00,0.0,0.125,17.3125,0.09375,11.347171178
2024-12-05,15:45:00,0.0,0.25,14.0,0.1875,7.5556163733
2024-12-05,16:00:00,0.0,0.125,15.0,0.09375,7.5129655292
2024-12-05,16:15:00,0.0,0.125,15.1875,0.21875,6.136953073
2024-12-05,16:30:00,0.0,0.25,14.6875,0.09375,6.2551632189
2024-12-05,16:45:00,0.0,0.125,14.40625,0.1875,5.484954046
2024-12-05,17:00:00,0.0,0.125,14.0,0.21875,4.7697383461
2024-12-05,17:15:00,0.0,0.25,13.71875,0.09375,5.2993516476
2024-12-05,17:30:00,0.0,0.125,14.6875,0.1875,5.4015219932
2024-12-05,17:45:00,0.0,0.25,13.6875,0.125,4.3544745692
2024-12-05,18:00:00,0.0,0.125,13.8125,0.1875,4.6358302619
2024-12-05,18:15:00,0.0,0.125,14.90625,0.09375,5.6366685774
2024-12-05,18:30:00,0.0,0.25,13.0,0.21875,5.9143143937
2024-12-05,18:45:00,0.0,0.25,14.28125,0.09375,6.1531327243
2024-12-05,19:00:00,0.0,0.0,14.90625,0.1875,4.7008709177
2024-12-05,19:15:00,0.0,0.25,13.8125,0.09375,5.3832786641
2024-12-05,19:30:00,0.0,0.25,14.09375,0.21875,4.9398017426
2024-12-05,19:45:00,0.0,0.125,14.0,0.1875,6.3696159922
2024-12-05,20:00:00,0.0,0.25,13.5,0.09375,5.5323312399
2024-12-05,20:15:00,0.0,0.125,14.40625,0.21875,5.5727482367
2024-12-05,20:30:00,0.0,0.125,14.0,0.09375,5.4861403152
2024-12-05,20:45:00,0.0,0.25,13.78125,0.1875,4.8148763989
2024-12-05,21:00:00,0.0,0.125,12.90625,0.125,5.1677374528
2024-12-05,21:15:00,0.0,0.25,14.40625,0.1875,5.5920432844
2024-12-05,21:30:00,0.0,0.125,13.8125,0.1875,5.8194622238
2024-12-05,21:45:00,0.0,0.125,13.5,0.125,4.4413327825
2024-12-05,22:00:00,0.0,0.25,12.78125,0.1875,4.3985018898
2024-12-05,22:15:00,0.0,0.25,12.59375,0.09375,4.3767501901
2024-12-05,22:30:00,0.0,0.0,13.40625,0.21875,5.0752708716
2024-12-05,22:45:00,0.0,0.25,12.71875,0.1875,5.5568350423
2024-12-05,23:00:00,0.0,0.25,13.1875,0.09375,4.7534702999
2024-12-05,23:15:00,0.0,0.125,12.3125,0.21875,4.0144230445
2024-12-05,23:30:00,0.0,0.25,14.5,0.09375,3.6572571106
2024-12-05,23:45:00,0.0,0.125,12.5,0.1875,4.6979514206
2024-12-06,00:00:00,0.0,0.125,12.78125,0.09375,4.5961314384
2024-12-06,00:15:00,0.0,0.25,12.40625,0.21875,3.3597786748
2024-12-06,00:30:00,0.0,0.125,11.90625,0.09375,3.6728092784
2024-12-06,00:45:00,0.0,0.125,11.6875,0.1875,4.5891341266
2024-12-06,01:00:00,0.0,0.25,14.8125,0.125,4.1725510597
2024-12-06,01:15:00,0.0,0.125,12.6875,0.1875,2.9945659581
2024-12-06,01:30:00,0.0,0.25,11.71875,0.09375,4.2086782392
2024-12-06,01:45:00,0.0,0.125,11.875,0.21875,4.3572730283
2024-12-06,02:00:00,0.0,0.125,11.90625,0.1875,2.5184474056
2024-12-06,02:15:00,0.0,0.25,11.90625,0.09375,4.4808594559
2024-12-06,02:30:00,0.0,0.125,11.8125,0.21875,3.9035185847
2024-12-06,02:45:00,0.0,0.125,11.875,0.09375,2.9126541472
2024-12-06,03:00:00,0.0,0.25,12.21875,0.1875,4.1959930571
2024-12-06,03:15:00,0.0,0.25,12.6875,0.09375,3.4450039501
2024-12-06,03:30:00,0.0,0.0,11.59375,0.21875,3.3969080079
2024-12-06,03:45:00,0.0,0.25,11.40625,0.09375,4.0040939692
2024-12-06,04:00:00,0.0,0.25,11.5,0.1875,3.4662148927
2024-12-06,04:15:00,0.0,0.125,11.5,0.21875,3.2130525571
2024-12-06,04:30:00,0.0,0.25,11.59375,0.09375,4.2185858193
2024-12-06,04:45:00,0.0,0.125,11.3125,0.1875,3.4069385854
2024-12-06,05:00:00,0.0,0.125,11.1875,0.125,3.0162246262
2024-12-06,05:15:00,0.0,0.25,11.40625,0.1875,4.437683643
2024-12-06,05:30:00,0.0,0.125,11.21875,0.09375,4.1620293842
2024-12-06,05:45:00,0.0,0.125,11.875,0.21875,3.0009011419
2024-12-06,06:00:00,0.0,0.25,12.71875,0.09375,4.3340918014
2024-12-06,06:15:00,0.0,0.125,11.28125,0.1875,4.4412442785
2024-12-06,06:30:00,0.0,0.125,11.3125,0.09375,3.1153604363
2024-12-06,06:45:00,0.0,0.25,11.40625,0.21875,3.9593245522
2024-12-06,07:00:00,0.0,0.125,11.5,0.1875,4.8615232445
2024-12-06,07:15:00,0.0,0.25,11.40625,0.09375,3.634196327
2024-12-06,07:30:00,0.0,0.125,11.375,0.21875,3.5800814054
2024-12-06,07:45:00,0.0,0.125,11.40625,0.09375,4.54048719
2024-12-06,08:00:00,0.0,0.25,11.8125,0.1875,4.6290613338
2024-12-06,08:15:00,0.0,0.25,12.09375,0.125,4.8641218654
2024-12-06,08:30:00,0.0,0.0,13.0,0.1875,3.9528356021
2024-12-06,08:45:00,0.0,0.25,12.0,0.09375,4.0934830593
2024-12-06,09:00:00,0.0,0.25,12.0,0.21875,5.1999379157
2024-12-06,09:15:00,0.0,0.0,12.1875,0.09375,5.0953920361
2024-12-06,09:30:00,0.0,0.25,13.3125,0.1875,5.7355018633
2024-12-06,09:45:00,0.0,0.25,15.0,0.09375,5.3472309627
2024-12-06,10:00:00,0.0,0.125,17.6875,0.21875,8.1250598248
2024-12-06,10:15:00,0.0,0.125,14.90625,0.09375,6.601706785
2024-12-06,10:30:00,0.0,0.25,18.3125,0.1875,6.8906386081
2024-12-06,10:45:00,0.0,0.125,14.1875,0.125,7.659926959
2024-12-06,11:00:00,0.0,0.25,18.21875,0.1875,8.0275056198
2024-12-06,11:15:00,0.0,0.125,14.78125,0.09375,8.0060392356
2024-12-06,11:30:00,0.0,0.125,12.8125,0.21875,8.090849928
2024-12-06,11:45:00,0.0,0.25,16.90625,0.09375,7.4912828388
2024-12-06,12:00:00,0.0,0.125,13.78125,0.1875,6.2914381415
2024-12-06,12:15:00,0.0,0.125,16.09375,0.21875,10.4660831446
2024-12-06,12:30:00,0.0,0.25,13.40625,0.09375,8.140922959
2024-12-06,12:45:00,0.0,0.125,12.5,0.1875,9.4175529708
2024-12-06,13:00:00,0.0,0.25,15.8125,0.09375,9.2772259177
2024-12-06,13:15:00,0.0,0.125,14.90625,0.21875,10.889657034
2024-12-06,13:30:00,0.0,0.125,13.6875,0.09375,10.9312978598
2024-12-06,13:45:00,0.0,0.25,19.59375,0.1875,11.100298581
2024-12-06,14:00:00,0.0,0.25,16.8125,0.125,11.1351557593
2024-12-06,14:15:00,0.0,0.0,16.78125,0.1875,13.5678920007
2024-12-06,14:30:00,0.0,0.25,20.125,0.1875,14.3168236507
2024-12-06,14:45:00,0.0,0.25,20.875,0.125,6.3295339374
2024-12-06,15:00:00,0.0,0.125,24.125,0.1875,16.1142845145
2024-12-06,15:15:00,0.0,0.125,24.28125,0.09375,16.9772698874
2024-12-06,15:30:00,0.0,0.25,24.40625,0.21875,16.8207991109
2024-12-06,15:45:00,0.0,0.125,24.59375,0.09375,17.0189479015
2024-12-06,16:00:00,0.0,0.25,24.59375,0.1875,16.8087833582
2024-12-06,16:15:00,0.0,0.125,24.40625,0.09375,16.758546862
2024-12-06,16:30:00,0.0,0.125,24.5,0.21875,17.147286413
2024-12-06,16:45:00,0.0,0.25,25.09375,0.1875,17.6541393276
2024-12-06,17:00:00,0.0,0.125,25.8125,0.09375,17.568791795
2024-12-06,17:15:00,0.0,0.25,25.8125,0.21875,17.6627837301
2024-12-06,17:30:00,0.0,0.25,26.375,0.09375,18.0044407672
2024-12-06,17:45:00,0.0,0.125,25.90625,0.1875,17.9725559118
2024-12-06,18:00:00,0.0,0.125,25.0,0.125,17.2412831177
2024-12-06,18:15:00,0.0,0.25,21.59375,0.1875,15.1647732397
2024-12-06,18:30:00,0.0,0.125,17.21875,0.1875,13.3989369366
2024-12-06,18:45:00,0.0,0.25,16.09375,0.125,11.8404748325
2024-12-06,19:00:00,0.0,0.125,18.0,0.1875,11.8016757186
2024-12-06,19:15:00,0.0,0.25,15.90625,0.09375,11.828064554
2024-12-06,19:30:00,0.0,0.25,15.78125,0.21875,11.3782513723
2024-12-06,19:45:00,0.0,0.0,16.40625,0.1875,11.4772436772
2024-12-06,20:00:00,0.0,0.25,16.21875,0.09375,11.3644716167
2024-12-06,20:15:00,0.0,0.25,14.59375,0.21875,11.2579343095
2024-12-06,20:30:00,0.0,0.125,13.78125,0.1875,8.4680534548
2024-12-06,20:45:00,0.0,0.25,13.5,0.09375,8.8316132326
2024-12-06,21:00:00,0.0,0.125,14.40625,0.21875,8.947523025
2024-12-06,21:15:00,0.0,0.25,16.59375,0.09375,6.6867254394
2024-12-06,21:30:00,0.0,0.125,14.5,0.1875,8.0621830775
2024-12-06,21:45:00,0.0,0.125,16.90625,0.21875,5.7117332961
2024-12-06,22:00:00,0.0,0.25,13.5,0.09375,7.1438317286
2024-12-06,22:15:00,0.0,0.25,14.90625,0.1875,5.4115494615
2024-12-06,22:30:00,0.0,0.125,14.5,0.09375,6.6112204883
2024-12-06,22:45:00,0.0,0.25,14.09375,0.21875,5.8602318174
2024-12-06,23:00:00,0.0,0.125,14.59375,0.1875,4.8498273406
2024-12-06,23:15:00,0.0,0.125,13.125,0.09375,5.7480214364
2024-12-06,23:30:00,0.0,0.25,13.375,0.21875,5.9776047276
2024-12-06,23:45:00,0.0,0.125,15.71875,0.09375,5.6515088482
2024-12-07,00:00:00,0.0,0.25,14.0,0.1875,4.9774947579
2024-12-07,00:15:00,0.0,0.25,14.28125,0.21875,4.6881189406
2024-12-07,00:30:00,0.0,0.0,13.3125,0.09375,5.8298945696
2024-12-07,00:45:00,0.0,0.25,13.1875,0.1875,5.7627684965
2024-12-07,01:00:00,0.0,0.25,13.625,0.21875,5.7198116483
2024-12-07,01:15:00,0.0,0.125,12.1875,0.09375,5.2115562936
2024-12-07,01:30:00,0.0,0.25,12.0,0.1875,4.0656651512
2024-12-07,01:45:00,0.0,0.125,14.1875,0.125,4.6369285073
2024-12-07,02:00:00,0.0,0.125,12.40625,0.1875,5.0494805069
2024-12-07,02:15:00,0.0,0.25,12.0,0.09375,5.0179114162
2024-12-07,02:30:00,0.0,0.125,11.8125,0.21875,3.8551708662
2024-12-07,02:45:00,0.0,0.125,12.90625,0.09375,4.228749382
2024-12-07,03:00:00,0.0,0.25,13.0,0.1875,5.4163065938
2024-12-07,03:15:00,0.0,0.125,12.0,0.09375,4.8746213669
2024-12-07,03:30:00,0.0,0.125,11.78125,0.21875,3.6142713422
2024-12-07,03:45:00,0.0,0.25,11.59375,0.09375,4.7424634826
2024-12-07,04:00:00,0.0,0.125,11.40625,0.1875,5.0855262746
2024-12-07,04:15:00,0.0,0.25,11.5,0.21875,3.0656068834
2024-12-07,04:30:00,0.0,0.125,11.59375,0.09375,4.5511806053
2024-12-07,04:45:00,0.0,0.125,11.5,0.1875,4.8611114561
2024-12-07,05:00:00,0.0,0.25,11.40625,0.125,3.100714626
2024-12-07,05:15:00,0.0,0.25,11.5,0.1875,4.5268169291
2024-12-07,05:30:00,0.0,0.0,11.40625,0.09375,4.5291132468
2024-12-07,05:45:00,0.0,0.25,11.40625,0.21875,2.7194612259
2024-12-07,06:00:00,0.0,0.25,11.28125,0.09375,5.058560426
2024-12-07,06:15:00,0.0,0.125,11.40625,0.1875,4.2399637317
2024-12-07,06:30:00,0.0,0.125,11.40625,0.09375,3.5517118438
2024-12-07,06:45:00,0.0,0.25,11.5,0.21875,4.7251238287
2024-12-07,07:00:00,0.0,0.125,11.3125,0.1875,3.5407002722
2024-12-07,07:15:00,0.0,0.25,11.59375,0.09375,4.2724638446
2024-12-07,07:30:00,0.0,0.125,11.40625,0.21875,4.7121723856
2024-12-07,07:45:00,0.0,0.125,11.5,0.09375,2.7272850937
2024-12-07,08:00:00,0.0,0.25,11.5,0.1875,4.2634390403
2024-12-07,08:15:00,0.0,0.125,11.875,0.125,4.3796454222
2024-12-07,08:30:00,0.0,0.125,12.3125,0.1875,2.613567896
2024-12-07,08:45:00,0.0,0.25,12.3125,0.09375,4.7779995338
2024-12-07,09:00:00,0.0,0.125,12.09375,0.21875,3.2700162534
2024-12-07,09:15:00,0.0,0.125,12.0,0.09375,3.8783382737
2024-12-07,09:30:00,0.0,0.25,12.09375,0.1875,4.8302521129
2024-12-07,09:45:00,0.0,0.125,12.09375,0.21875,2.9596099139
2024-12-07,10:00:00,0.0,0.125,12.09375,0.09375,4.6553940448
2024-12-07,10:15:00,0.0,0.25,12.21875,0.1875,4.6906572025
2024-12-07,10:30:00,0.0,0.125,12.40625,0.09375,2.9535246914
2024-12-07,10:45:00,0.0,0.25,12.375,0.21875,4.7798609384
2024-12-07,11:00:00,0.0,0.125,12.3125,0.09375,5.1736775077
2024-12-07,11:15:00,0.0,0.125,12.40625,0.1875,3.4084535827
2024-12-07,11:30:00,0.0,0.25,12.5,0.125,3.9609104591
2024-12-07,11:45:00,0.0,0.25,12.1875,0.1875,4.4936201159
2024-12-07,12:00:00,0.0,0.125,12.3125,0.09375,4.064361419
2024-12-07,12:15:00,0.0,0.25,12.28125,0.21875,4.4012532352
2024-12-07,12:30:00,0.0,0.125,12.40625,0.1875,4.8614368851
2024-12-07,12:45:00,0.0,0.125,12.40625,0.09375,4.8567805917
2024-12-07,13:00:00,0.0,0.25,12.59375,0.21875,4.7715753484
2024-12-07,13:15:00,0.0,0.125,12.8125,0.09375,4.9851544624
2024-12-07,13:30:00,0.0,0.25,12.90625,0.1875,5.0203732357
2024-12-07,13:45:00,0.0,0.125,13.09375,0.09375,5.18686842
2024-12-07,14:00:00,0.0,0.125,13.1875,0.21875,5.6805602055
2024-12-07,14:15:00,0.0,0.25,13.21875,0.09375,5.2710116461
2024-12-07,14:30:00,0.0,0.25,12.375,0.1875,4.4915731115
2024-12-07,14:45:00,0.0,0.125,12.0,0.21875,3.9038142822
2024-12-07,15:00:00,0.0,0.125,12.125,0.09375,5.2756961702
2024-12-07,15:15:00,0.0,0.25,12.375,0.1875,4.8834601257
2024-12-07,15:30:00,0.0,0.125,12.8125,0.125,3.6518845451
2024-12-07,15:45:00,0.0,0.25,12.3125,0.1875,4.628024019
2024-12-07,16:00:00,0.0,0.125,11.6875,0.09375,5.1434360261
2024-12-07,16:15:00,0.0,0.125,11.90625,0.21875,3.9229623878
2024-12-07,16:30:00,0.0,0.25,12.1875,0.09375,3.7370034438
2024-12-07,16:45:00,0.0,0.125,13.90625,0.1875,4.9031585749
2024-12-07,17:00:00,0.0,0.25,13.0,0.09375,3.9348776004
2024-12-07,17:15:00,0.0,0.25,12.90625,0.21875,3.4694308746
2024-12-07,17:30:00,0.0,0.0,11.90625,0.09375,5.0396527318
2024-12-07,17:45:00,0.0,0.25,11.6875,0.1875,3.3453755084
2024-12-07,18:00:00,0.0,0.25,11.8125,0.21875,3.9782748187
2024-12-07,18:15:00,0.0,0.125,11.78125,0.09375,4.7135435083
2024-12-07,18:30:00,0.0,0.125,11.90625,0.1875,2.7815047364
2024-12-07,18:45:00,0.0,0.25,11.90625,0.125,4.8472315915
2024-12-07,19:00:00,0.0,0.125,11.78125,0.1875,4.0810025484
2024-12-07,19:15:00,0.0,0.25,11.90625,0.1875,3.3490184088
2024-12-07,19:30:00,0.0,0.125,11.8125,0.125,4.5878244365
2024-12-07,19:45:00,0.0,0.125,11.6875,0.1875,3.0679570677
2024-12-07,20:00:00,0.0,0.25,11.90625,0.09375,3.9053032291
2024-12-07,20:15:00,0.0,0.125,11.90625,0.21875,3.8754180902
2024-12-07,20:30:00,0.0,0.125,12.0,0.09375,3.225143809
2024-12-07,20:45:00,0.0,0.25,12.0,0.1875,4.5631270213
2024-12-07,21:00:00,0.0,0.125,12.0,0.21875,2.3804454641
2024-12-07,21:15:00,0.0,0.25,12.28125,0.09375,4.4525444441
2024-12-07,21:30:00,0.0,0.25,12.21875,0.1875,3.2250188075
2024-12-07,21:45:00,0.0,0.0,12.0,0.09375,3.8173365367
2024-12-07,22:00:00,0.0,0.25,12.1875,0.21875,4.2894914589
2024-12-07,22:15:00,0.0,0.25,12.09375,0.09375,2.4478945585
2024-12-07,22:30:00,0.0,0.0,12.125,0.1875,4.4228726534
2024-12-07,22:45:00,0.0,0.25,12.1875,0.21875,2.6365486499
2024-12-07,23:00:00,0.0,0.25,12.09375,0.09375,4.0136406544
